Date,Open,Close,High,Low,Volume,Trading_Volume,Name,Code,Type
2025-08-19,20.36,19.86,20.62,19.24,18087301,357804544.0,诺诚健华,09969,HK
2025-08-20,19.88,18.78,19.88,18.0,20902014,390989744.0,诺诚健华,09969,HK
2025-08-21,18.8,19.05,19.2,18.44,8241928,155785332.0,诺诚健华,09969,HK
2025-08-22,19.05,19.01,19.19,18.56,9266265,174675169.0,诺诚健华,09969,HK
2025-08-25,18.9,18.02,19.26,17.44,32436200,584468480.0,诺诚健华,09969,HK
2025-08-26,18.08,17.61,18.48,17.2,26919020,474235104.0,诺诚健华,09969,HK
2025-08-27,17.61,16.81,17.74,16.58,28817330,488718512.0,诺诚健华,09969,HK
2025-08-28,16.77,16.86,16.97,15.97,24304580,400912752.0,诺诚健华,09969,HK
2025-08-29,16.99,16.9,17.49,16.61,23540304,401657616.0,诺诚健华,09969,HK
2025-09-01,17.08,17.45,17.77,16.61,16853000,292566304.0,诺诚健华,09969,HK
2025-09-02,17.5,17.3,17.9,17.0,13957710,242933850.0,诺诚健华,09969,HK
2025-09-03,17.3,18.46,18.67,17.3,23161117,421946944.0,诺诚健华,09969,HK
2025-09-04,18.46,17.43,18.71,17.25,13023362,229343929.0,诺诚健华,09969,HK
2025-09-05,17.7,17.7,17.98,17.08,19610944,345358768.0,诺诚健华,09969,HK
2025-09-08,17.71,17.93,18.15,17.26,12900264,228969957.0,诺诚健华,09969,HK
2025-09-09,17.94,17.16,18.26,16.93,18201947,314397024.0,诺诚健华,09969,HK
2025-09-10,17.15,17.37,17.96,17.15,12484740,217320842.0,诺诚健华,09969,HK
2025-09-11,16.54,16.82,17.14,15.18,46943208,763301904.0,诺诚健华,09969,HK
2025-09-12,16.9,19.19,19.67,16.9,42507000,792161552.0,诺诚健华,09969,HK
2025-09-15,18.9,17.81,18.98,17.57,22404824,408101312.0,诺诚健华,09969,HK
2025-09-16,17.81,17.15,17.81,16.58,23655278,401962240.0,诺诚健华,09969,HK
2025-09-17,17.16,16.53,17.26,16.3,23535000,389736112.0,诺诚健华,09969,HK
2025-09-18,16.74,16.86,17.1,16.37,12660000,211754055.0,诺诚健华,09969,HK
2025-09-19,16.86,16.44,17.01,16.3,11287961,186202710.0,诺诚健华,09969,HK
2025-09-22,16.96,17.56,17.67,16.3,17744200,305008112.0,诺诚健华,09969,HK
2025-09-23,17.5,17.14,17.5,16.8,13340000,228171059.0,诺诚健华,09969,HK
2025-09-24,17.04,17.31,17.68,17.04,10581982,184001757.0,诺诚健华,09969,HK
2025-09-25,17.54,17.7,18.1,17.26,11842000,210168320.0,诺诚健华,09969,HK
2025-09-26,17.33,17.55,18.04,17.24,14860550,262300538.0,诺诚健华,09969,HK
2025-09-29,17.57,17.7,17.94,16.89,9698000,169537470.0,诺诚健华,09969,HK
2025-09-30,17.96,18.72,19.08,17.74,16791926,313255328.0,诺诚健华,09969,HK
2025-10-02,18.8,18.9,19.28,18.55,3775052,70970588.0,诺诚健华,09969,HK
2025-10-03,18.9,18.9,19.1,18.6,1338000,25240725.0,诺诚健华,09969,HK
2025-10-06,18.9,18.97,19.0,18.5,1315000,24687535.0,诺诚健华,09969,HK
2025-10-08,18.97,18.81,19.29,18.69,2542939,48151734.0,诺诚健华,09969,HK
2025-10-09,19.34,16.62,20.18,16.3,62575872,1067886512.0,诺诚健华,09969,HK
2025-10-10,16.7,14.71,16.75,14.63,65794096,1001593360.0,诺诚健华,09969,HK
2025-10-13,14.41,14.8,14.88,14.31,19206021,281279648.0,诺诚健华,09969,HK
2025-10-14,15.03,14.29,15.22,14.14,14236088,207285833.0,诺诚健华,09969,HK
2025-10-15,14.29,14.55,14.68,14.0,9857068,141976543.0,诺诚健华,09969,HK
2025-10-16,14.6,14.62,15.22,14.55,10820000,160562049.0,诺诚健华,09969,HK
2025-10-17,14.68,14.08,14.8,13.96,10666096,152070553.0,诺诚健华,09969,HK
2025-10-20,14.11,14.47,14.49,14.04,4942000,70814091.0,诺诚健华,09969,HK
2025-10-21,14.7,14.26,14.77,14.13,9233000,132185644.0,诺诚健华,09969,HK
2025-10-22,14.38,13.92,14.38,13.7,16332416,227676366.0,诺诚健华,09969,HK
2025-10-23,14.02,13.71,14.02,13.32,13308000,180012852.0,诺诚健华,09969,HK
2025-10-24,13.77,13.84,13.99,13.65,6636824,91861146.0,诺诚健华,09969,HK
2025-10-27,14.0,13.93,14.19,13.72,6838000,95101189.0,诺诚健华,09969,HK
2025-10-28,14.1,13.8,14.22,13.62,4759000,65911875.0,诺诚健华,09969,HK
2025-10-30,13.96,13.79,13.96,13.55,9983090,137299000.0,诺诚健华,09969,HK
2025-10-31,13.8,14.25,14.44,13.66,15044200,214150180.0,诺诚健华,09969,HK
2025-11-03,14.45,14.62,14.85,14.11,11382000,166482240.0,诺诚健华,09969,HK
2025-11-04,14.62,14.35,14.8,14.22,7500000,108414446.0,诺诚健华,09969,HK
2025-11-05,14.16,14.1,14.63,13.96,10802860,152992409.0,诺诚健华,09969,HK
2025-11-06,14.13,14.37,14.45,14.1,6945135,99146660.0,诺诚健华,09969,HK
2025-11-07,14.49,14.0,14.49,13.89,8904000,125847946.0,诺诚健华,09969,HK
2025-11-10,13.97,14.33,14.4,13.63,9166641,129230802.0,诺诚健华,09969,HK
2025-11-11,14.37,14.5,14.69,14.31,5806658,84186835.0,诺诚健华,09969,HK
2025-11-12,14.51,14.58,14.98,14.42,7385000,108706528.0,诺诚健华,09969,HK
2025-11-13,14.7,15.1,15.29,14.56,10705544,160681650.0,诺诚健华,09969,HK
2025-11-14,15.24,15.17,15.5,14.9,8635000,131269105.0,诺诚健华,09969,HK
